Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type
ENSSSCG00000014628	APBB1	ENSG00000166313	APBB1	ortholog_one2one
ENSSSCG00000021205	STK26	ENSG00000134602	STK26	ortholog_one2one
ENSSSCG00000061821				
ENSSSCG00000013742	NFIX	ENSG00000008441	NFIX	ortholog_one2one
ENSSSCG00000006395				
ENSSSCG00000007243	PLAGL2	ENSG00000126003	PLAGL2	ortholog_one2one
ENSSSCG00000024956		ENSG00000169813	HNRNPF	ortholog_one2many
ENSSSCG00000059786				
ENSSSCG00000053106				
ENSSSCG00000010657	PNLIPRP3	ENSG00000203837	PNLIPRP3	ortholog_one2one
ENSSSCG00000059134				
ENSSSCG00000016306	USP40	ENSG00000085982	USP40	ortholog_one2one
ENSSSCG00000001597	LRFN2	ENSG00000156564	LRFN2	ortholog_one2one
ENSSSCG00000034181	NKX3-2	ENSG00000109705	NKX3-2	ortholog_one2one
ENSSSCG00000053336				
ENSSSCG00000035588	U6	ENSG00000202172	RNU6-1327P	ortholog_one2many
ENSSSCG00000035588	U6	ENSG00000252320	RNU6-320P	ortholog_one2many
ENSSSCG00000010053	SPECC1L	ENSG00000100014	SPECC1L	ortholog_one2one
ENSSSCG00000020257				
ENSSSCG00000062572	U6			
ENSSSCG00000013989	GJC2	ENSG00000198835	GJC2	ortholog_one2one
ENSSSCG00000018212	U6	ENSG00000199482	RNU6-633P	ortholog_one2many
ENSSSCG00000010658	PNLIP	ENSG00000175535	PNLIP	ortholog_one2one
ENSSSCG00000038886	CAGE1	ENSG00000164304	CAGE1	ortholog_one2one
ENSSSCG00000037096	TMEM88	ENSG00000167874	TMEM88	ortholog_one2one
ENSSSCG00000019803	Y_RNA			
ENSSSCG00000003705	CABLES1	ENSG00000134508	CABLES1	ortholog_one2one
ENSSSCG00000007244	POFUT1	ENSG00000101346	POFUT1	ortholog_one2one
ENSSSCG00000020323	U6			
ENSSSCG00000005456	MUSK	ENSG00000030304	MUSK	ortholog_one2one
ENSSSCG00000019627	U6	ENSG00000212146	RNU6-910P	ortholog_one2one
ENSSSCG00000017971		ENSG00000183011	NAA38	ortholog_one2one
ENSSSCG00000028695		ENSG00000158164	TMSB15A	ortholog_one2many
ENSSSCG00000010391				
ENSSSCG00000001616		ENSG00000112195	TREML2	ortholog_one2one
ENSSSCG00000019740	ssc-mir-107	ENSG00000198997	MIR107	ortholog_one2one
ENSSSCG00000001024	RIOK1	ENSG00000124784	RIOK1	ortholog_one2one
ENSSSCG00000008735	BOD1L1	ENSG00000038219	BOD1L1	ortholog_one2one
ENSSSCG00000010452	IFIT1	ENSG00000185745	IFIT1	ortholog_one2one
ENSSSCG00000002819	ARL2BP	ENSG00000102931	ARL2BP	ortholog_one2one
ENSSSCG00000033251	TREM1	ENSG00000124731	TREM1	ortholog_one2one
ENSSSCG00000010392	CHAT	ENSG00000070748	CHAT	ortholog_one2one
ENSSSCG00000012487	XKRX	ENSG00000182489	XKRX	ortholog_one2one
ENSSSCG00000010054	ADORA2A	ENSG00000128271	ADORA2A	ortholog_one2one
ENSSSCG00000059632	CYB5D1	ENSG00000182224	CYB5D1	ortholog_one2one
ENSSSCG00000002818	PLLP	ENSG00000102934	PLLP	ortholog_one2one
ENSSSCG00000037527	CPLX1	ENSG00000168993	CPLX1	ortholog_one2one
ENSSSCG00000001589	GLP1R	ENSG00000112164	GLP1R	ortholog_one2one
ENSSSCG00000010060	UPB1	ENSG00000100024	UPB1	ortholog_one2one
ENSSSCG00000012488	ARL13A	ENSG00000174225	ARL13A	ortholog_one2one
ENSSSCG00000001025	DSP	ENSG00000096696	DSP	ortholog_one2one
ENSSSCG00000040452	TMEM241	ENSG00000134490	TMEM241	ortholog_one2one
ENSSSCG00000025293	HLTF	ENSG00000071794	HLTF	ortholog_one2one
ENSSSCG00000015073	TAGLN	ENSG00000149591	TAGLN	ortholog_one2one
ENSSSCG00000010486	HELLS	ENSG00000119969	HELLS	ortholog_one2one
ENSSSCG00000014075				
ENSSSCG00000008948	ALB	ENSG00000163631	ALB	ortholog_one2one
ENSSSCG00000007247	KIF3B	ENSG00000101350	KIF3B	ortholog_one2one
ENSSSCG00000023166	RNF227	ENSG00000179859	RNF227	ortholog_one2one
ENSSSCG00000010571	ARMH3	ENSG00000120029	ARMH3	ortholog_one2one
ENSSSCG00000031806		ENSG00000204370	SDHD	ortholog_one2one
ENSSSCG00000005457		ENSG00000198121	LPAR1	ortholog_one2many
ENSSSCG00000010659	PNLIPRP1	ENSG00000187021	PNLIPRP1	ortholog_one2one
ENSSSCG00000010393	C10orf53	ENSG00000178645	C10orf53	ortholog_one2one
ENSSSCG00000012489	TRMT2B	ENSG00000188917	TRMT2B	ortholog_one2one
ENSSSCG00000037973	KCNAB3	ENSG00000170049	KCNAB3	ortholog_one2one
ENSSSCG00000037821	RGS5	ENSG00000143248	RGS5	ortholog_one2one
ENSSSCG00000056251	CCL22	ENSG00000102962	CCL22	ortholog_one2one
ENSSSCG00000021289	GAK	ENSG00000178950	GAK	ortholog_one2one
ENSSSCG00000034569	OBSCN	ENSG00000154358	OBSCN	ortholog_one2one
ENSSSCG00000044924				
ENSSSCG00000029518	RIOK3	ENSG00000101782	RIOK3	ortholog_one2one
ENSSSCG00000063540				
ENSSSCG00000024759	CX3CL1	ENSG00000006210	CX3CL1	ortholog_one2one
ENSSSCG00000007248	ASXL1	ENSG00000171456	ASXL1	ortholog_one2one
ENSSSCG00000059028		ENSG00000186881	OR13F1	ortholog_one2many
ENSSSCG00000015072	PCSK7	ENSG00000160613	PCSK7	ortholog_one2one
ENSSSCG00000035410	IWS1	ENSG00000163166	IWS1	ortholog_one2one
ENSSSCG00000029094	PIK3R4	ENSG00000196455	PIK3R4	ortholog_one2one
ENSSSCG00000014076	FAM169A	ENSG00000198780	FAM169A	ortholog_one2one
ENSSSCG00000010059	GUCD1	ENSG00000138867	GUCD1	ortholog_one2one
ENSSSCG00000012481	TSPAN6	ENSG00000000003	TSPAN6	ortholog_one2one
ENSSSCG00000057569		ENSG00000186881	OR13F1	ortholog_one2many
ENSSSCG00000056995	SAYSD1	ENSG00000112167	SAYSD1	ortholog_one2one
ENSSSCG00000011703	TM4SF4	ENSG00000169903	TM4SF4	ortholog_one2one
ENSSSCG00000053661	ARL16	ENSG00000214087	ARL16	ortholog_one2one
ENSSSCG00000047766				
ENSSSCG00000010350	RGR	ENSG00000148604	RGR	ortholog_one2one
ENSSSCG00000017968	CNTROB	ENSG00000170037	CNTROB	ortholog_one2one
ENSSSCG00000002815	ADGRG1	ENSG00000205336	ADGRG1	ortholog_one2one
ENSSSCG00000002995		ENSG00000269858	EGLN2	ortholog_one2one
ENSSSCG00000025423	KCNK5	ENSG00000164626	KCNK5	ortholog_one2one
ENSSSCG00000006299	TBX19	ENSG00000143178	TBX19	ortholog_one2one
ENSSSCG00000034716	CCDC137	ENSG00000185298	CCDC137	ortholog_one2one
ENSSSCG00000011704	WWTR1	ENSG00000018408	WWTR1	ortholog_one2one
ENSSSCG00000047454		ENSG00000276119	OR13C2	ortholog_many2many
ENSSSCG00000047454		ENSG00000136839	OR13C9	ortholog_many2many
ENSSSCG00000047454		ENSG00000277556	OR13C5	ortholog_many2many
ENSSSCG00000036274		ENSG00000288702	UGT1A3	ortholog_one2many
ENSSSCG00000036274		ENSG00000288705	UGT1A5	ortholog_one2many
ENSSSCG00000036274		ENSG00000244474	UGT1A4	ortholog_one2many
ENSSSCG00000001592	KCNK17	ENSG00000124780	KCNK17	ortholog_one2one
ENSSSCG00000015077	RNF214	ENSG00000167257	RNF214	ortholog_one2one
ENSSSCG00000035222	CHST8	ENSG00000124302	CHST8	ortholog_one2one
ENSSSCG00000033788	OXLD1	ENSG00000204237	OXLD1	ortholog_one2one
ENSSSCG00000026851	RMC1	ENSG00000141452	RMC1	ortholog_one2one
ENSSSCG00000031617	SFT2D2	ENSG00000213064	SFT2D2	ortholog_one2one
ENSSSCG00000053315	PDE6G	ENSG00000185527	PDE6G	ortholog_one2one
ENSSSCG00000010058		ENSG00000100028	SNRPD3	ortholog_one2one
ENSSSCG00000012482	SRPX2	ENSG00000102359	SRPX2	ortholog_one2one
ENSSSCG00000035714				
ENSSSCG00000031531	TSPAN10	ENSG00000182612	TSPAN10	ortholog_one2one
ENSSSCG00000002994	CYP2F1	ENSG00000197446	CYP2F1	ortholog_one2one
ENSSSCG00000037430	COL6A6	ENSG00000206384	COL6A6	ortholog_one2one
ENSSSCG00000011699	HPS3	ENSG00000163755	HPS3	ortholog_one2one
ENSSSCG00000024235	NPLOC4	ENSG00000182446	NPLOC4	ortholog_one2one
ENSSSCG00000055807	OSM	ENSG00000099985	OSM	ortholog_one2one
ENSSSCG00000012484	SYTL4	ENSG00000102362	SYTL4	ortholog_one2one
ENSSSCG00000035397		ENSG00000133818	RRAS2	ortholog_one2many
ENSSSCG00000031789	ACSL5	ENSG00000197142	ACSL5	ortholog_one2one
ENSSSCG00000037484	KCNK16	ENSG00000095981	KCNK16	ortholog_one2one
ENSSSCG00000025345	GUCY2D	ENSG00000132518	GUCY2D	ortholog_one2one
ENSSSCG00000035546		ENSG00000089063	TMEM230	ortholog_one2one
ENSSSCG00000009998	CASTOR1	ENSG00000239282	CASTOR1	ortholog_one2one
ENSSSCG00000006301	TIPRL	ENSG00000143155	TIPRL	ortholog_one2one
ENSSSCG00000001594		ENSG00000164627	KIF6	ortholog_one2one
ENSSSCG00000033695	KCTD15	ENSG00000153885	KCTD15	ortholog_one2one
ENSSSCG00000015866	FMNL2	ENSG00000157827	FMNL2	ortholog_one2one
ENSSSCG00000053039		ENSG00000165028	NIPSNAP3B	ortholog_one2many
ENSSSCG00000053039		ENSG00000136783	NIPSNAP3A	ortholog_one2many
ENSSSCG00000012645	DCAF12L2	ENSG00000198354	DCAF12L2	ortholog_one2one
ENSSSCG00000010573				
ENSSSCG00000054603		ENSG00000286190		ortholog_one2one
ENSSSCG00000028883	SETD4	ENSG00000185917	SETD4	ortholog_one2one
ENSSSCG00000012486	CSTF2	ENSG00000101811	CSTF2	ortholog_one2one
ENSSSCG00000032855				
ENSSSCG00000017985	RNF222	ENSG00000189051	RNF222	ortholog_one2one
ENSSSCG00000058016				
ENSSSCG00000012648	ACTRT1	ENSG00000123165	ACTRT1	ortholog_one2one
ENSSSCG00000051242				
ENSSSCG00000003707	NPC1	ENSG00000141458	NPC1	ortholog_one2one
ENSSSCG00000015079	BACE1	ENSG00000186318	BACE1	ortholog_one2one
ENSSSCG00000002993		ENSG00000197838	CYP2A13	ortholog_one2many
ENSSSCG00000002993		ENSG00000198077	CYP2A7	ortholog_one2many
ENSSSCG00000002993		ENSG00000255974	CYP2A6	ortholog_one2many
ENSSSCG00000027796	SLC22A7	ENSG00000137204	SLC22A7	ortholog_one2one
ENSSSCG00000012678				
ENSSSCG00000002814	ADGRG3	ENSG00000182885	ADGRG3	ortholog_one2one
ENSSSCG00000028788	BORCS6	ENSG00000196544	BORCS6	ortholog_one2one
ENSSSCG00000016305	MROH2A	ENSG00000185038	MROH2A	ortholog_one2one
ENSSSCG00000040051				
ENSSSCG00000061518		ENSG00000178947	SMIM10L2A	ortholog_many2many
ENSSSCG00000061518		ENSG00000196972	SMIM10L2B	ortholog_many2many
ENSSSCG00000046358	SNRNP48	ENSG00000168566	SNRNP48	ortholog_one2one
ENSSSCG00000011186	COL6A5	ENSG00000172752	COL6A5	ortholog_one2one
ENSSSCG00000005424				
ENSSSCG00000007151	CDC25B	ENSG00000101224	CDC25B	ortholog_one2one
ENSSSCG00000015867	PRPF40A	ENSG00000196504	PRPF40A	ortholog_one2one
ENSSSCG00000002817	DRC7	ENSG00000159625	DRC7	ortholog_one2one
ENSSSCG00000052926		ENSG00000134590	RTL8C	ortholog_one2many
ENSSSCG00000055105	TMEM238L	ENSG00000263429	TMEM238L	ortholog_one2one
ENSSSCG00000011700	CP	ENSG00000047457	CP	ortholog_one2one
ENSSSCG00000057424		ENSG00000134590	RTL8C	ortholog_one2many
ENSSSCG00000001027	BMP6	ENSG00000153162	BMP6	ortholog_one2one
ENSSSCG00000044615				
ENSSSCG00000016364	GPC1	ENSG00000063660	GPC1	ortholog_one2one
ENSSSCG00000010546				
ENSSSCG00000012485	NOX1	ENSG00000007952	NOX1	ortholog_one2one
ENSSSCG00000042089	KCTD11	ENSG00000213859	KCTD11	ortholog_one2one
ENSSSCG00000056196		ENSG00000134590	RTL8C	ortholog_one2many
ENSSSCG00000023957	CFAP126	ENSG00000188931	CFAP126	ortholog_one2one
ENSSSCG00000058172				
ENSSSCG00000053526		ENSG00000134590	RTL8C	ortholog_one2many
ENSSSCG00000005423	ABCA1	ENSG00000165029	ABCA1	ortholog_one2one
ENSSSCG00000034131	TXNDC5	ENSG00000239264	TXNDC5	ortholog_one2one
ENSSSCG00000048273				
ENSSSCG00000062733	ZNF70	ENSG00000187792	ZNF70	ortholog_one2one
ENSSSCG00000060386				
ENSSSCG00000058672				
ENSSSCG00000002869	LSM14A	ENSG00000257103	LSM14A	ortholog_one2one
ENSSSCG00000056018				
ENSSSCG00000057185		ENSG00000187860	CCDC157	ortholog_one2many
ENSSSCG00000058173				
ENSSSCG00000001672	CRIP3	ENSG00000146215	CRIP3	ortholog_one2one
ENSSSCG00000030318	SDHC	ENSG00000143252	SDHC	ortholog_one2one
ENSSSCG00000054921		ENSG00000224107	ETDB	ortholog_one2many
ENSSSCG00000054921		ENSG00000283644	ETDC	ortholog_one2many
ENSSSCG00000054921		ENSG00000238210	ETDA	ortholog_one2many
ENSSSCG00000038948	ETS2	ENSG00000157557	ETS2	ortholog_one2one
ENSSSCG00000055329				
ENSSSCG00000015080	CEP164	ENSG00000110274	CEP164	ortholog_one2one
ENSSSCG00000002872	GARRE1	ENSG00000166398	GARRE1	ortholog_one2one
ENSSSCG00000056200		ENSG00000178947	SMIM10L2A	ortholog_many2many
ENSSSCG00000056200		ENSG00000196972	SMIM10L2B	ortholog_many2many
ENSSSCG00000002813	KATNB1	ENSG00000140854	KATNB1	ortholog_one2one
ENSSSCG00000013747	RAD23A	ENSG00000179262	RAD23A	ortholog_one2one
ENSSSCG00000057183	TUG1	ENSG00000253352	TUG1	ortholog_one2one
ENSSSCG00000045987				
ENSSSCG00000043751				
ENSSSCG00000044655				
ENSSSCG00000016365		ENSG00000144504	ANKMY1	ortholog_one2one
ENSSSCG00000012066	KCNJ15	ENSG00000157551	KCNJ15	ortholog_one2one
ENSSSCG00000052329		ENSG00000178947	SMIM10L2A	ortholog_many2many
ENSSSCG00000052329		ENSG00000196972	SMIM10L2B	ortholog_many2many
ENSSSCG00000063554				
ENSSSCG00000043014				
ENSSSCG00000002873	GPI	ENSG00000105220	GPI	ortholog_one2one
ENSSSCG00000056199				
ENSSSCG00000009969				
ENSSSCG00000051219				
ENSSSCG00000028180	DUSP28	ENSG00000188542	DUSP28	ortholog_one2one
ENSSSCG00000012661	GPR119	ENSG00000147262	GPR119	ortholog_one2one
ENSSSCG00000061105				
ENSSSCG00000012545	IL1RAPL2	ENSG00000189108	IL1RAPL2	ortholog_one2one
ENSSSCG00000043349				
ENSSSCG00000001667	ZNF318	ENSG00000171467	ZNF318	ortholog_one2one
ENSSSCG00000030606		ENSG00000242715	CCDC169	ortholog_one2one
ENSSSCG00000043997				
ENSSSCG00000061443				
ENSSSCG00000055613				
ENSSSCG00000040593	BLOC1S5	ENSG00000188428	BLOC1S5	ortholog_one2one
ENSSSCG00000016367	RNPEPL1	ENSG00000142327	RNPEPL1	ortholog_one2one
ENSSSCG00000057664				
ENSSSCG00000012668				
ENSSSCG00000046622				
ENSSSCG00000010548	CHUK	ENSG00000213341	CHUK	ortholog_one2one
ENSSSCG00000043939				
ENSSSCG00000053450				
ENSSSCG00000012666				
ENSSSCG00000022318	ERG	ENSG00000157554	ERG	ortholog_one2one
ENSSSCG00000052373				
ENSSSCG00000059974				
ENSSSCG00000041530				
ENSSSCG00000012665				
ENSSSCG00000043821				
ENSSSCG00000054147				
ENSSSCG00000057262				
ENSSSCG00000061827				
ENSSSCG00000028627				
ENSSSCG00000012664				
ENSSSCG00000037779	CAPN10	ENSG00000142330	CAPN10	ortholog_one2one
ENSSSCG00000060296				
ENSSSCG00000012671	OR13H1	ENSG00000171054	OR13H1	ortholog_one2one
ENSSSCG00000052220				
ENSSSCG00000010377	PTPN20	ENSG00000204179	PTPN20	ortholog_one2one
ENSSSCG00000024467				
ENSSSCG00000056223				
ENSSSCG00000057994				
ENSSSCG00000031136				
ENSSSCG00000060551				
ENSSSCG00000060165				
ENSSSCG00000012544		ENSG00000170925	TEX13B	ortholog_one2many
ENSSSCG00000053692				
ENSSSCG00000003710	TTC39C	ENSG00000168234	TTC39C	ortholog_one2one
ENSSSCG00000058607				
ENSSSCG00000042107				
ENSSSCG00000054571	CYP2B6B	ENSG00000197408	CYP2B6	ortholog_one2many
ENSSSCG00000010550	CWF19L1	ENSG00000095485	CWF19L1	ortholog_one2one
ENSSSCG00000053521				
ENSSSCG00000046022				
ENSSSCG00000047249				
ENSSSCG00000005425	SLC44A1	ENSG00000070214	SLC44A1	ortholog_one2one
ENSSSCG00000052039				
ENSSSCG00000045062				
ENSSSCG00000015259	B3GAT1	ENSG00000109956	B3GAT1	ortholog_one2one
ENSSSCG00000050002				
ENSSSCG00000056322				
ENSSSCG00000060246				
ENSSSCG00000012546	NRK	ENSG00000123572	NRK	ortholog_one2one
ENSSSCG00000054192				
ENSSSCG00000052820				
ENSSSCG00000061724				
ENSSSCG00000054687				
ENSSSCG00000057968				
ENSSSCG00000038836				
ENSSSCG00000060561				
ENSSSCG00000040413				
ENSSSCG00000037416	CLIC5	ENSG00000112782	CLIC5	ortholog_one2one
ENSSSCG00000010551	BLOC1S2	ENSG00000196072	BLOC1S2	ortholog_one2one
ENSSSCG00000061910				
ENSSSCG00000053671				
ENSSSCG00000054081				
ENSSSCG00000058992				
ENSSSCG00000030671		ENSG00000187191	DAZ3	ortholog_one2many
ENSSSCG00000030671		ENSG00000205944	DAZ2	ortholog_one2many
ENSSSCG00000030671		ENSG00000092345	DAZL	ortholog_one2many
ENSSSCG00000030671		ENSG00000205916	DAZ4	ortholog_one2many
ENSSSCG00000030671		ENSG00000188120	DAZ1	ortholog_one2many
ENSSSCG00000061212				
ENSSSCG00000040095	GPR35	ENSG00000178623	GPR35	ortholog_one2one
ENSSSCG00000034859	GADD45GIP1	ENSG00000179271	GADD45GIP1	ortholog_one2one
ENSSSCG00000030174	AP3S2	ENSG00000157823	AP3S2	ortholog_one2one
ENSSSCG00000059067				
ENSSSCG00000049373				
ENSSSCG00000015639	AVPR1B	ENSG00000198049	AVPR1B	ortholog_one2one
ENSSSCG00000053442				
ENSSSCG00000053642				
ENSSSCG00000059478				
ENSSSCG00000015291	LEMD1	ENSG00000186007	LEMD1	ortholog_one2one
ENSSSCG00000054614				
ENSSSCG00000056621				
ENSSSCG00000061549				
ENSSSCG00000002875	PDCD2L	ENSG00000126249	PDCD2L	ortholog_one2one
ENSSSCG00000062990				
ENSSSCG00000055116				
ENSSSCG00000035083		ENSG00000184945	AQP12A	ortholog_one2many
ENSSSCG00000035083		ENSG00000185176	AQP12B	ortholog_one2many
ENSSSCG00000044669				
ENSSSCG00000052241				
ENSSSCG00000057161				
ENSSSCG00000014072	ENC1	ENSG00000171617	ENC1	ortholog_one2one
ENSSSCG00000049865				
ENSSSCG00000061863				
ENSSSCG00000041710				
ENSSSCG00000015082	DSCAML1	ENSG00000177103	DSCAML1	ortholog_one2one
ENSSSCG00000013746	CALR	ENSG00000179218	CALR	ortholog_one2one
ENSSSCG00000051487				
ENSSSCG00000058078				
ENSSSCG00000056014				
ENSSSCG00000049880				
ENSSSCG00000050484				
ENSSSCG00000056005				
ENSSSCG00000056142				
ENSSSCG00000053446				
ENSSSCG00000057224				
ENSSSCG00000012547	SERPINA7	ENSG00000123561	SERPINA7	ortholog_one2one
ENSSSCG00000054445				
ENSSSCG00000057574				
ENSSSCG00000003711	CABYR	ENSG00000154040	CABYR	ortholog_one2one
ENSSSCG00000052721				
ENSSSCG00000021487	MFSD4A	ENSG00000174514	MFSD4A	ortholog_one2one
ENSSSCG00000041613				
ENSSSCG00000032812	U3			
ENSSSCG00000042962				
ENSSSCG00000062287	U6			
ENSSSCG00000006316	MAEL	ENSG00000143194	MAEL	ortholog_one2one
ENSSSCG00000059884				
ENSSSCG00000045404				
ENSSSCG00000019927	U1	ENSG00000238833	RNU1-131P	ortholog_one2one
ENSSSCG00000045254				
ENSSSCG00000041871				
ENSSSCG00000034241				
ENSSSCG00000053643				
ENSSSCG00000054988				
ENSSSCG00000019440	U6	ENSG00000200455	RNU6-1112P	ortholog_one2one
ENSSSCG00000061917				
ENSSSCG00000053325				
ENSSSCG00000010379	FRMPD2	ENSG00000170324	FRMPD2	ortholog_one2one
ENSSSCG00000052456	U4	ENSG00000200795	RNU4-1	ortholog_one2one
ENSSSCG00000010552	PKD2L1	ENSG00000107593	PKD2L1	ortholog_one2one
ENSSSCG00000048139				
ENSSSCG00000003006		ENSG00000197408	CYP2B6	ortholog_one2many
ENSSSCG00000037670	TMEM164	ENSG00000157600	TMEM164	ortholog_one2one
ENSSSCG00000057677				
ENSSSCG00000024777	HDAC4	ENSG00000068024	HDAC4	ortholog_one2one
ENSSSCG00000052143	U4	ENSG00000202538	RNU4-2	ortholog_one2one
ENSSSCG00000036257	EEF1E1	ENSG00000124802	EEF1E1	ortholog_one2one
ENSSSCG00000061269				
ENSSSCG00000011931		ENSG00000147471	PLPBP	ortholog_one2many
ENSSSCG00000059486				
ENSSSCG00000050525				
ENSSSCG00000053200				
ENSSSCG00000043291				
ENSSSCG00000030481	U6			
ENSSSCG00000062978				
ENSSSCG00000052079				
ENSSSCG00000061091				
ENSSSCG00000002812	KIFC3	ENSG00000140859	KIFC3	ortholog_one2one
ENSSSCG00000021511	GCSAM	ENSG00000174500	GCSAM	ortholog_one2one
ENSSSCG00000014101	AP3B1	ENSG00000132842	AP3B1	ortholog_one2one
ENSSSCG00000052324				
ENSSSCG00000019697	U1			
ENSSSCG00000042625				
ENSSSCG00000037110	PCP4	ENSG00000183036	PCP4	ortholog_one2one
ENSSSCG00000042098				
ENSSSCG00000019402	SNORD125	ENSG00000239127	SNORD125	ortholog_one2one
ENSSSCG00000018360	ssc-mir-130b			
ENSSSCG00000025182	ELK4	ENSG00000158711	ELK4	ortholog_one2one
ENSSSCG00000061173				
ENSSSCG00000049778				
ENSSSCG00000060714				
ENSSSCG00000001850	ARPIN	ENSG00000242498	ARPIN	ortholog_one2one
ENSSSCG00000058540				
ENSSSCG00000061314				
ENSSSCG00000012052				
ENSSSCG00000056543				
ENSSSCG00000056024				
ENSSSCG00000010347	LRIT2	ENSG00000204033	LRIT2	ortholog_one2one
ENSSSCG00000057278				
ENSSSCG00000054912				
ENSSSCG00000062758				
ENSSSCG00000058877	RNF185	ENSG00000138942	RNF185	ortholog_one2one
ENSSSCG00000046461				
ENSSSCG00000046017				
ENSSSCG00000015084		ENSG00000137731	FXYD2	ortholog_one2one
ENSSSCG00000011933	NECTIN3	ENSG00000177707	NECTIN3	ortholog_one2one
ENSSSCG00000028325	U2			
ENSSSCG00000042566				
ENSSSCG00000021361	ZNF710	ENSG00000140548	ZNF710	ortholog_one2one
ENSSSCG00000057789	U6	ENSG00000206701	RNU6-1040P	ortholog_one2one
ENSSSCG00000037591	AMMECR1	ENSG00000101935	AMMECR1	ortholog_one2one
ENSSSCG00000038234	TMEM175	ENSG00000127419	TMEM175	ortholog_one2one
ENSSSCG00000058314				
ENSSSCG00000034402	LRIT1	ENSG00000148602	LRIT1	ortholog_one2one
ENSSSCG00000060830				
ENSSSCG00000031834	U6	ENSG00000252626	RNU6-1308P	ortholog_one2many
ENSSSCG00000016368	FARP2	ENSG00000006607	FARP2	ortholog_one2one
ENSSSCG00000057115	SMIM34	ENSG00000243627	SMIM34	ortholog_one2one
ENSSSCG00000061636				
ENSSSCG00000045743				
ENSSSCG00000029616	FAAP100	ENSG00000185504	FAAP100	ortholog_one2one
ENSSSCG00000029811	PLCL2	ENSG00000154822	PLCL2	ortholog_one2one
ENSSSCG00000021994	U6			
ENSSSCG00000056057	CABP1	ENSG00000157782	CABP1	ortholog_one2one
ENSSSCG00000010554	SCD	ENSG00000099194	SCD	ortholog_one2one
ENSSSCG00000025468	CPHL1			
ENSSSCG00000001036	TFAP2A	ENSG00000137203	TFAP2A	ortholog_one2one
ENSSSCG00000027981	RTL9	ENSG00000243978	RTL9	ortholog_one2one
ENSSSCG00000046841				
ENSSSCG00000031169				
ENSSSCG00000038207	ssc-mir-503			
ENSSSCG00000010635	ZDHHC6	ENSG00000023041	ZDHHC6	ortholog_one2one
ENSSSCG00000061077				
ENSSSCG00000034933				
ENSSSCG00000018495	ssc-mir-20b-1	ENSG00000284043	MIR20B	ortholog_one2one
ENSSSCG00000001852	IDH2	ENSG00000182054	IDH2	ortholog_one2one
ENSSSCG00000015273	ATP2B4	ENSG00000058668	ATP2B4	ortholog_one2one
ENSSSCG00000019321	ssc-mir-450a	ENSG00000199132	MIR450A1	ortholog_one2one
ENSSSCG00000047466				
ENSSSCG00000015083		ENSG00000137726	FXYD6	ortholog_one2one
ENSSSCG00000018275	ssc-mir-450b	ENSG00000216001	MIR450B	ortholog_one2one
ENSSSCG00000003712	OSBPL1A	ENSG00000141447	OSBPL1A	ortholog_one2one
ENSSSCG00000027120	ssc-mir-18b			
ENSSSCG00000012534	MORF4L2	ENSG00000123562	MORF4L2	ortholog_one2one
ENSSSCG00000011701	TM4SF18	ENSG00000163762	TM4SF18	ortholog_one2one
ENSSSCG00000006164	WNT8B	ENSG00000075290	WNT8B	ortholog_one2one
ENSSSCG00000010351	CCSER2	ENSG00000107771	CCSER2	ortholog_one2one
ENSSSCG00000012049	KCNE1	ENSG00000180509	KCNE1	ortholog_one2one
ENSSSCG00000027656	ssc-mir-363-1	ENSG00000284499	MIR363	ortholog_one2one
ENSSSCG00000011199	TBC1D5	ENSG00000131374	TBC1D5	ortholog_one2one
ENSSSCG00000030335				
ENSSSCG00000020431	ssc-mir-2483			
ENSSSCG00000062398				
ENSSSCG00000015839	NRG1	ENSG00000157168	NRG1	ortholog_one2one
ENSSSCG00000019619	SNORD10	ENSG00000238917	SNORD10	ortholog_one2one
ENSSSCG00000001695	VEGFA	ENSG00000112715	VEGFA	ortholog_one2one
ENSSSCG00000014627	SMPD1	ENSG00000166311	SMPD1	ortholog_one2one
ENSSSCG00000018563	SNORA48	ENSG00000209582	SNORA48	ortholog_one2one
ENSSSCG00000062258	GCNT2	ENSG00000111846	GCNT2	ortholog_one2one
ENSSSCG00000019162	ssc-mir-106a			
ENSSSCG00000027286	DGKQ	ENSG00000145214	DGKQ	ortholog_one2one
ENSSSCG00000005426	FKTN	ENSG00000106692	FKTN	ortholog_one2one
ENSSSCG00000020152				
ENSSSCG00000006352	MPZ	ENSG00000158887	MPZ	ortholog_one2one
ENSSSCG00000012562	NCBP2L	ENSG00000170935	NCBP2L	ortholog_one2one
ENSSSCG00000062206	PSMG1	ENSG00000183527	PSMG1	ortholog_one2one
ENSSSCG00000029854		ENSG00000252835	SCARNA21	ortholog_one2many
ENSSSCG00000029854		ENSG00000252409		ortholog_one2many
ENSSSCG00000056007	KCNE5	ENSG00000176076	KCNE5	ortholog_one2one
ENSSSCG00000059198	UNC119B	ENSG00000175970	UNC119B	ortholog_one2one
ENSSSCG00000033009				
ENSSSCG00000023729	U8	ENSG00000212144	U8	ortholog_one2many
ENSSSCG00000023729	U8	ENSG00000200463	SNORD118	ortholog_one2many
ENSSSCG00000033018	TM4SF1	ENSG00000169908	TM4SF1	ortholog_one2one
